# time totalContactTime
546.6000 21084.1000
547.6000 21111.1000
548.6000 21138.1000
549.6000 21165.1000
550.6000 21192.1000
551.6000 21219.1000
552.6000 21246.1000
553.6000 21273.1000
554.6000 21300.1000
555.6000 21327.1000
556.6000 21354.1000
557.6000 21381.1000
558.6000 21408.1000
559.6000 21435.1000
560.6000 21462.1000
561.6000 21489.1000
562.6000 21516.1000
563.6000 21543.1000
564.6000 21570.1000
565.6000 21597.1000
566.6000 21624.1000
567.6000 21651.1000
568.6000 21678.1000
569.6000 21705.1000
570.6000 21732.1000
571.6000 21759.1000
572.6000 21786.1000
573.6000 21813.1000
574.6000 21840.1000
575.6000 21867.1000
576.6000 21894.1000
577.6000 21921.1000
578.6000 21948.1000
579.6000 21975.1000
580.6000 22002.1000
581.6000 22029.1000
582.6000 22056.1000
583.6000 22083.1000
584.6000 22110.1000
585.6000 22137.1000
586.6000 22164.1000
587.6000 22191.1000
588.6000 22218.1000
589.6000 22245.1000
590.6000 22272.1000
591.6000 22299.1000
592.6000 22326.1000
593.6000 22353.1000
594.6000 22380.1000
595.6000 22407.1000
596.6000 22434.1000
597.6000 22461.1000
598.6000 22488.1000
599.6000 22515.1000
600.6000 22542.1000
601.6000 22568.2000
602.6000 22592.2000
603.6000 22616.2000
604.6000 22640.2000
605.6000 22664.2000
606.6000 22688.2000
607.6000 22712.2000
608.6000 22736.2000
609.6000 22760.2000
610.6000 22784.2000
611.6000 22808.2000
612.6000 22832.2000
613.6000 22856.2000
614.6000 22880.2000
615.6000 22904.2000
616.6000 22928.2000
617.6000 22952.2000
618.6000 22976.2000
619.6000 23000.2000
620.6000 23024.2000
621.6000 23048.2000
622.6000 23072.2000
623.6000 23096.2000
624.6000 23120.2000
625.6000 23144.2000
626.6000 23168.2000
627.6000 23192.2000
628.6000 23216.2000
629.6000 23240.2000
630.6000 23264.2000
631.6000 23288.2000
632.6000 23312.2000
633.6000 23336.2000
634.6000 23360.2000
635.6000 23384.2000
636.6000 23408.2000
637.6000 23432.2000
638.6000 23456.2000
639.6000 23480.2000
640.6000 23504.2000
641.6000 23528.2000
642.6000 23552.2000
643.6000 23576.2000
644.6000 23600.2000
645.6000 23624.2000
646.6000 23648.2000
647.6000 23672.2000
648.6000 23696.2000
649.6000 23720.2000
650.6000 23744.2000
651.6000 23768.2000
652.6000 23792.2000
653.6000 23816.2000
654.6000 23840.2000
655.6000 23864.2000
656.6000 23888.2000
657.6000 23912.2000
658.6000 23936.2000
659.6000 23960.2000
660.6000 23984.2000
661.6000 24008.2000
662.6000 24032.2000
663.6000 24056.2000
664.6000 24080.2000
665.6000 24104.2000
666.6000 24128.2000
667.6000 24152.2000
668.6000 24176.2000
669.6000 24200.2000
670.6000 24224.2000
671.6000 24248.2000
672.6000 24272.2000
673.6000 24296.2000
674.6000 24320.2000
675.6000 24344.2000
676.6000 24368.2000
677.6000 24392.2000
678.6000 24416.2000
679.6000 24440.2000
680.6000 24464.2000
681.6000 24488.2000
682.6000 24512.2000
683.6000 24536.2000
684.6000 24560.2000
685.6000 24584.2000
686.6000 24608.2000
687.6000 24632.2000
688.6000 24656.2000
689.6000 24680.2000
690.6000 24704.2000
691.6000 24728.2000
692.6000 24752.2000
693.6000 24776.2000
694.6000 24800.2000
695.6000 24824.2000
696.6000 24848.2000
697.6000 24872.2000
698.6000 24896.2000
699.6000 24920.2000
700.6000 24944.2000
701.6000 24965.2000
702.6000 24979.2000
703.6000 24993.2000
704.6000 25007.2000
705.6000 25021.2000
706.6000 25035.2000
707.6000 25049.2000
708.6000 25063.2000
709.6000 25077.2000
710.6000 25091.2000
711.6000 25105.2000
712.6000 25119.2000
713.6000 25133.2000
714.6000 25147.2000
715.6000 25161.2000
716.6000 25175.2000
717.6000 25189.2000
718.6000 25203.2000
719.6000 25217.2000
720.6000 25231.2000
721.6000 25245.2000
722.6000 25259.2000
723.6000 25273.2000
724.6000 25287.2000
725.6000 25301.2000
726.6000 25315.2000
727.6000 25329.2000
728.6000 25343.2000
729.6000 25357.2000
730.6000 25371.2000
731.6000 25385.2000
732.6000 25399.2000
733.6000 25413.2000
734.6000 25427.2000
735.6000 25441.2000
736.6000 25455.2000
737.6000 25469.2000
738.6000 25483.2000
739.6000 25497.2000
740.6000 25511.2000
741.6000 25525.2000
742.6000 25539.2000
743.6000 25553.2000
744.6000 25567.2000
745.6000 25581.2000
746.6000 25595.2000
747.6000 25609.2000
748.6000 25623.2000
749.6000 25637.2000
750.6000 25651.2000
751.6000 25665.2000
752.6000 25679.2000
753.6000 25693.2000
754.6000 25707.2000
755.6000 25721.2000
756.6000 25735.2000
757.6000 25749.2000
758.6000 25763.2000
759.6000 25777.2000
760.6000 25791.2000
761.6000 25805.2000
762.6000 25819.2000
763.6000 25833.2000
764.6000 25847.2000
765.6000 25861.2000
766.6000 25875.2000
767.6000 25889.2000
768.6000 25903.2000
769.6000 25917.2000
770.6000 25931.2000
771.6000 25945.2000
772.6000 25959.2000
773.6000 25973.2000
774.6000 25987.2000
775.6000 26001.1000
776.6000 26014.1000
777.6000 26027.1000
778.6000 26040.1000
779.6000 26053.1000
780.6000 26066.1000
781.6000 26079.1000
782.6000 26092.1000
783.6000 26105.1000
784.6000 26118.1000
785.6000 26131.1000
786.6000 26144.1000
787.6000 26157.1000
788.6000 26170.1000
789.6000 26183.1000
790.6000 26196.1000
791.6000 26209.1000
792.6000 26222.1000
793.6000 26235.1000
794.6000 26248.1000
795.6000 26261.1000
796.6000 26274.1000
797.6000 26287.1000
798.6000 26300.1000
799.6000 26313.1000
800.6000 26326.1000
801.6000 26339.1000
802.6000 26352.1000
803.6000 26365.1000
804.6000 26378.1000
805.6000 26391.1000
806.6000 26404.1000
807.6000 26417.1000
808.6000 26430.1000
809.6000 26443.1000
810.6000 26456.1000
811.6000 26469.1000
812.6000 26482.1000
813.6000 26495.1000
814.6000 26508.1000
815.6000 26521.1000
816.6000 26534.1000
817.6000 26547.1000
818.6000 26560.1000
819.6000 26573.1000
820.6000 26586.1000
821.6000 26599.1000
822.6000 26612.1000
823.6000 26625.1000
824.6000 26638.1000
825.6000 26651.1000
826.6000 26664.1000
827.6000 26677.1000
828.6000 26690.1000
829.6000 26703.1000
830.6000 26716.1000
831.6000 26729.1000
