0	75
1	86
2	89
3	78
4	60
5	50
6	48
7	39
8	35
9	42
10	29
11	38
12	19
13	26
14	24
15	22
16	21
17	23
18	23
19	22
20	14
21	12
22	9
23	9
24	7
25	5
26	8
27	5
28	3
29	8
30	4
31	5
32	2
33	4
34	7
35	1
36	4
37	4
38	1
39	1
40	2
41	3
42	1
43	2
44	1
45	1
46	0
47	0
48	1
49	1
50	1
51	0
52	0
53	1
54	0
55	0
56	0
57	1
58	0
59	0
60	0
61	0
62	0
63	0
64	2
65	0
66	0
67	1
